listing_id,date
4923636,2015-10-24
4923636,2015-12-01
4923636,2015-12-08
4923636,2015-12-17
4923636,2016-03-13
4923636,2016-03-25
4923636,2016-03-26
4923636,2016-04-01
8767473,2015-10-14
8767473,2015-10-24
8767473,2015-11-01
8767473,2015-11-04
8767473,2015-11-08
8767473,2015-12-04
8767473,2015-12-31
306041,2012-02-14
306041,2012-02-28
306041,2012-02-28
306041,2012-03-02
306041,2012-03-05
306041,2012-03-12
306041,2012-03-14
306041,2012-03-14
306041,2012-03-15
306041,2012-03-26
306041,2012-03-29
306041,2012-04-10
306041,2012-04-18
306041,2012-04-26
306041,2012-04-30
306041,2012-05-17
306041,2012-06-02
306041,2012-06-09
306041,2012-06-20
306041,2012-06-25
306041,2012-06-30
306041,2012-07-04
306041,2012-07-13
306041,2012-07-30
306041,2012-08-18
306041,2012-09-13
306041,2012-09-20
306041,2012-10-02
306041,2012-10-05
306041,2012-11-19
306041,2012-12-12
306041,2013-01-19
306041,2013-02-15
306041,2013-03-10
306041,2013-03-16
306041,2013-04-22
306041,2013-05-06
306041,2013-07-06
306041,2013-07-15
306041,2013-07-17
306041,2013-07-29
306041,2013-08-05
306041,2014-01-08
306041,2014-02-14
306041,2014-03-29
306041,2014-06-19
306041,2014-06-28
306041,2014-08-06
306041,2014-08-16
306041,2014-08-31
306041,2014-09-09
306041,2014-10-14
306041,2014-10-26
306041,2014-11-02
306041,2014-11-28
306041,2015-03-07
306041,2015-05-21
306041,2015-06-27
306041,2015-09-28
306041,2015-10-25
7217354,2015-07-22
11877612,2016-04-02
11877612,2016-04-16
1273965,2014-07-06
1273965,2014-08-04
1273965,2014-08-08
1273965,2014-08-14
1273965,2014-10-27
1273965,2014-11-18
1273965,2014-12-08
1273965,2015-01-04
1273965,2015-03-02
1273965,2015-03-06
1273965,2015-03-17
1273965,2015-04-02
1273965,2015-06-21
1273965,2015-06-26
1273965,2015-07-05
1273965,2015-07-14
1273965,2015-08-07
1273965,2015-08-14
1273965,2015-08-18
1273965,2015-08-20
1273965,2015-09-08
1273965,2015-09-11
1273965,2015-09-21
1273965,2015-09-29
1273965,2015-12-01
1273965,2016-02-10
1273965,2016-03-24
1273965,2016-04-17
6243314,2015-06-04
6243314,2015-06-14
6243314,2015-06-20
7173439,2015-07-18
7173439,2015-07-27
4554834,2015-03-15
4554834,2015-05-03
4554834,2015-06-09
4554834,2015-06-15
4554834,2015-06-19
4554834,2015-06-22
4554834,2015-08-31
4554834,2015-10-01
4554834,2015-10-24
4554834,2016-04-20
4554834,2016-04-26
7658908,2016-02-28
1312546,2013-07-15
1312546,2013-08-06
1312546,2014-05-20
1312546,2014-06-24
1312546,2015-02-22
1312546,2015-04-04
1312546,2015-06-11
1312546,2015-06-24
1312546,2016-01-05
1312546,2016-03-29
617372,2012-08-11
617372,2012-08-17
617372,2012-12-25
617372,2013-01-03
617372,2013-03-09
617372,2013-03-21
617372,2013-08-15
617372,2013-10-21
617372,2015-09-19
8421206,2015-10-12
8421206,2015-11-29
8421206,2015-12-30
8421206,2016-01-24
8421206,2016-01-31
8421206,2016-02-08
8421206,2016-02-14
8421206,2016-02-17
8421206,2016-02-21
8421206,2016-03-10
8421206,2016-03-13
8421206,2016-03-21
8421206,2016-03-25
8421206,2016-04-01
8421206,2016-04-05
8421206,2016-04-09
8421206,2016-04-19
8421206,2016-04-24
8346981,2015-09-30
8346981,2015-11-22
8346981,2016-01-03
9124340,2015-11-25
4772485,2015-04-05
4772485,2015-07-08
4772485,2015-09-08
1308182,2013-07-09
1308182,2013-07-25
1308182,2013-08-13
1308182,2013-09-07
1308182,2013-09-17
1308182,2013-09-24
1308182,2013-10-02
1308182,2013-10-08
1308182,2013-10-21
1308182,2013-11-08
1308182,2013-11-13
1308182,2013-11-20
1308182,2014-08-06
1308182,2014-08-15
1308182,2014-09-03
1308182,2014-09-08
1308182,2014-10-01
1308182,2014-10-06
1308182,2014-11-11
1308182,2015-04-20
1308182,2015-05-05
1308182,2015-05-13
1308182,2015-05-17
1308182,2015-05-28
1308182,2015-09-11
1308182,2016-03-22
1308182,2016-03-30
1308182,2016-04-04
1308182,2016-04-27
6558032,2015-06-08
6558032,2015-07-14
6558032,2015-07-21
6558032,2015-09-08
8747795,2015-10-09
8747795,2015-10-11
8747795,2015-10-14
8747795,2015-10-25
8747795,2015-10-26
8747795,2015-11-28
8747795,2015-11-29
8747795,2015-12-08
8747795,2016-01-01
8747795,2016-01-03
8747795,2016-01-21
8747795,2016-01-22
8747795,2016-02-16
9576143,2016-01-05
8358602,2015-09-21
8358602,2015-09-27
8358602,2015-10-04
8358602,2015-10-13
8358602,2015-10-17
8358602,2015-10-28
8358602,2015-11-25
8358602,2015-12-30
8358602,2016-01-03
8358602,2016-02-14
8358602,2016-02-28
8358602,2016-03-06
8358602,2016-03-12
8358602,2016-03-22
8358602,2016-03-29
8358602,2016-04-09
8358602,2016-04-14
8358602,2016-04-16
8358602,2016-04-22
8358602,2016-04-25
2211492,2014-03-25
2211492,2014-07-18
2211492,2014-07-27
2211492,2016-01-03
6948929,2015-06-29
6948929,2015-07-04
6948929,2015-07-18
6948929,2015-07-22
6948929,2015-08-05
6948929,2015-08-13
6948929,2015-08-22
6948929,2015-09-01
6948929,2015-09-05
6948929,2015-09-17
6948929,2015-09-26
6948929,2015-09-27
6948929,2015-11-06
6948929,2015-11-29
6948929,2015-12-04
6948929,2016-01-05
6948929,2016-02-20
6948929,2016-03-03
6948929,2016-03-23
6948929,2016-03-25
126822,2012-02-16
126822,2012-03-05
126822,2012-03-19
126822,2013-02-16
126822,2013-04-02
126822,2013-05-27
126822,2013-11-11
126822,2013-11-17
126822,2013-11-29
126822,2013-12-21
126822,2013-12-24
126822,2014-01-06
126822,2014-01-17
126822,2014-04-13
126822,2014-04-17
126822,2014-06-12
126822,2014-06-30
126822,2014-07-25
126822,2014-10-04
126822,2014-11-13
126822,2014-12-15
126822,2015-01-18
126822,2015-02-18
126822,2015-03-22
126822,2015-03-22
126822,2015-05-18
126822,2015-05-25
126822,2015-07-14
126822,2015-08-18
126822,2015-08-19
126822,2015-09-25
126822,2015-10-05
126822,2015-11-19
126822,2015-12-12
126822,2015-12-15
126822,2015-12-19
126822,2016-02-03
126822,2016-02-26
126822,2016-04-13
126822,2016-04-18
3382308,2015-06-17
3382308,2015-07-12
3382308,2015-07-17
3382308,2015-07-19
3382308,2015-07-23
3382308,2015-07-30
3382308,2015-08-03
3382308,2015-08-15
3382308,2015-08-27
3382308,2015-08-31
3382308,2015-09-06
3382308,2015-09-21
3382308,2015-09-29
3382308,2015-10-03
3382308,2015-10-19
3382308,2016-02-01
3382308,2016-03-28
3382308,2016-04-08
3382308,2016-04-19
7396162,2015-10-16
7396162,2015-10-17
7396162,2015-10-24
7396162,2015-11-02
7396162,2015-11-17
7396162,2015-12-12
7396162,2015-12-24
7396162,2016-01-14
7396162,2016-01-22
7684375,2015-08-25
7684375,2015-09-28
7684375,2015-09-30
7684375,2015-10-14
7684375,2015-10-19
7684375,2015-11-02
7684375,2015-11-17
7684375,2015-12-15
7684375,2016-01-22
7684375,2016-02-17
7684375,2016-03-09
7684375,2016-03-26
7684375,2016-03-30
6624462,2015-06-13
6624462,2015-07-27
6624462,2015-09-15
6624462,2015-09-22
6624462,2015-10-02
6624462,2015-10-14
6624462,2016-03-30
8188677,2015-09-11
8188677,2015-09-13
8188677,2015-09-14
8188677,2015-09-28
8188677,2015-10-20
8188677,2015-10-29
8188677,2015-10-30
8188677,2015-11-05
8188677,2015-12-14
8188677,2015-12-24
8188677,2016-03-01
8188677,2016-03-10
8188677,2016-03-18
8188677,2016-03-22
8188677,2016-04-01
8188677,2016-04-04
8188677,2016-04-08
8188677,2016-04-12
10215709,2016-01-25
10215709,2016-02-15
10215709,2016-03-03
4846325,2015-01-04
4846325,2015-08-17
4846325,2015-08-19
4846325,2015-08-24
4846325,2015-08-26
4846325,2015-08-30
8401194,2015-09-28
8401194,2015-10-03
8401194,2015-10-06
8401194,2015-10-18
8401194,2015-12-06
8401194,2015-12-30
8401194,2016-01-03
8401194,2016-03-06
137950,2011-06-28
137950,2011-07-25
137950,2011-09-02
137950,2011-09-07
137950,2011-09-10
137950,2011-09-29
137950,2011-10-10
137950,2011-10-17
137950,2012-01-08
137950,2012-05-01
137950,2012-06-04
137950,2012-08-13
137950,2012-08-21
137950,2012-12-14
137950,2013-02-19
137950,2013-04-17
137950,2013-06-14
137950,2013-07-04
137950,2013-09-30
137950,2013-11-09
137950,2015-09-10
6684049,2015-06-09
6684049,2015-06-23
6684049,2015-06-29
6684049,2015-07-10
6684049,2015-08-03
6684049,2015-09-08
6684049,2015-09-12
6684049,2015-09-15
6684049,2015-09-21
6684049,2015-09-30
6684049,2015-10-22
6684049,2016-03-31
5712901,2015-07-13
5712901,2016-01-03
5712901,2016-03-10
205682,2015-01-02
3814781,2015-11-06
3814781,2015-12-31
3814781,2016-01-31
3814781,2016-02-20
6627140,2015-07-09
6627140,2015-10-26
6627140,2015-11-29
6627140,2015-12-30
6627140,2016-03-09
6627140,2016-03-30
4373244,2015-02-10
4373244,2015-06-07
4373244,2015-06-11
4373244,2015-06-25
4373244,2015-07-29
4373244,2015-09-09
4373244,2015-09-14
4373244,2015-09-28
4373244,2015-12-20
4373244,2016-03-15
4373244,2016-03-30
4715105,2014-12-16
4715105,2015-04-06
4715105,2015-05-01
4715105,2015-05-04
4715105,2015-05-19
4715105,2015-06-08
4715105,2015-10-19
4715105,2015-11-23
8130971,2015-09-12
8130971,2015-10-05
8130971,2015-12-14
2718230,2014-06-10
2718230,2014-06-23
2718230,2014-07-24
2718230,2014-08-03
2718230,2014-08-07
2718230,2014-08-17
2718230,2014-08-27
2718230,2014-09-07
2718230,2015-04-28
2718230,2015-05-04
2718230,2015-05-28
2718230,2015-06-01
2718230,2015-07-09
2718230,2015-07-13
2718230,2015-08-15
2718230,2016-04-18
2718230,2016-04-23
5487923,2015-03-24
5487923,2015-04-04
5487923,2015-05-03
5487923,2015-05-12
5487923,2015-05-17
5487923,2015-05-25
5487923,2015-06-01
5487923,2015-06-09
5487923,2016-04-24
5487923,2016-04-25
5487923,2016-05-02
3284989,2014-07-19
3284989,2014-08-09
3284989,2014-09-12
3284989,2014-09-27
3284989,2014-10-04
3284989,2014-10-11
3284989,2015-01-02
3284989,2015-04-06
3284989,2015-04-17
3284989,2015-05-05
3284989,2015-05-07
3284989,2015-05-17
3284989,2015-05-25
3284989,2015-06-05
3284989,2015-06-06
3284989,2015-07-08
3284989,2015-08-22
3284989,2015-09-01
3284989,2015-09-13
3284989,2015-10-18
3284989,2015-12-27
3284989,2016-01-02
3284989,2016-01-10
3284989,2016-03-13
3284989,2016-03-29
3284989,2016-04-09
5555759,2015-03-11
4642419,2015-10-24
4642419,2015-11-06
4642419,2015-11-20
8511524,2015-09-26
8511524,2015-10-05
8511524,2015-11-09
8511524,2015-11-23
8511524,2016-01-05
688104,2012-09-28
688104,2012-10-01
688104,2012-12-16
688104,2013-01-08
688104,2013-03-03
688104,2013-03-17
688104,2013-04-09
688104,2013-04-23
688104,2013-04-30
688104,2013-05-07
688104,2013-05-14
688104,2013-05-17
688104,2013-05-27
688104,2013-05-30
688104,2013-06-23
688104,2013-06-28
688104,2013-07-01
688104,2013-07-16
688104,2013-07-22
688104,2013-08-04
688104,2013-08-11
688104,2013-09-01
688104,2013-09-10
688104,2013-09-13
688104,2013-09-17
688104,2013-09-23
688104,2013-09-29
688104,2013-10-03
688104,2013-10-09
688104,2013-10-16
688104,2013-10-22
688104,2013-11-02
688104,2013-11-07
688104,2013-11-12
688104,2013-11-19
688104,2013-11-27
688104,2013-12-29
688104,2014-01-07
688104,2014-01-15
688104,2014-01-27
688104,2014-02-08
688104,2014-02-16
688104,2014-02-20
688104,2014-02-22
688104,2014-02-26
688104,2014-03-03
688104,2014-03-05
688104,2014-03-08
688104,2014-03-11
688104,2014-03-23
688104,2014-03-25
688104,2014-03-29
688104,2014-04-01
688104,2014-04-07
688104,2014-04-14
688104,2014-04-21
688104,2014-04-24
688104,2014-05-01
688104,2014-05-04
688104,2014-05-09
688104,2014-05-12
688104,2014-05-16
688104,2014-05-22
688104,2014-06-21
688104,2014-06-24
688104,2014-06-29
688104,2014-07-04
688104,2014-07-10
688104,2014-07-13
688104,2014-07-16
688104,2014-07-21
688104,2014-07-28
688104,2014-08-02
688104,2014-08-04
688104,2014-08-06
688104,2014-08-10
688104,2014-08-15
688104,2014-08-22
688104,2014-09-03
688104,2014-09-07
688104,2014-09-17
688104,2014-09-23
688104,2014-09-30
688104,2014-10-04
688104,2014-10-06
688104,2014-10-09
688104,2014-10-19
688104,2014-10-22
688104,2014-11-01
688104,2014-11-14
688104,2014-11-17
688104,2014-11-21
688104,2014-11-23
688104,2014-11-27
688104,2014-12-01
688104,2014-12-08
688104,2014-12-15
688104,2014-12-23
688104,2015-01-15
688104,2015-01-19
688104,2015-01-21
688104,2015-02-02
688104,2015-02-14
688104,2015-02-16
688104,2015-02-20
688104,2015-02-23
688104,2015-03-01
688104,2015-03-04
688104,2015-03-07
688104,2015-03-15
688104,2015-03-21
688104,2015-03-24
688104,2015-03-30
688104,2015-04-02
688104,2015-04-12
688104,2015-04-15
688104,2015-04-21
688104,2015-04-24
688104,2015-04-29
688104,2015-05-03
688104,2015-05-08
688104,2015-05-11
688104,2015-05-20
688104,2015-05-25
688104,2015-05-28
688104,2015-06-06
688104,2015-06-09
688104,2015-06-13
688104,2015-06-20
688104,2015-06-23
688104,2015-07-01
688104,2015-07-05
688104,2015-07-08
688104,2015-07-19
688104,2015-07-22
688104,2015-07-28
688104,2015-08-07
688104,2015-08-17
688104,2015-08-20
688104,2015-09-07
688104,2015-09-10
688104,2015-09-22
688104,2015-09-25
688104,2015-10-01
688104,2015-10-05
688104,2015-10-14
688104,2015-11-03
688104,2015-11-09
688104,2015-11-16
688104,2015-11-23
688104,2015-11-27
688104,2015-12-02
688104,2015-12-17
688104,2015-12-22
688104,2015-12-24
688104,2015-12-31
688104,2016-01-03
688104,2016-02-01
688104,2016-02-21
688104,2016-02-26
688104,2016-02-29
688104,2016-03-03
688104,2016-03-08
688104,2016-03-11
688104,2016-03-18
688104,2016-03-22
688104,2016-03-25
688104,2016-04-04
688104,2016-04-08
688104,2016-04-11
688104,2016-04-15
688104,2016-04-25
688104,2016-04-29
5513937,2015-06-01
5513937,2015-06-07
5513937,2015-06-11
5513937,2015-07-07
5513937,2015-08-04
5513937,2015-08-10
9761757,2015-12-21
9761757,2015-12-28
12035004,2016-04-09
12035004,2016-04-15
12035004,2016-05-01
885121,2013-05-11
885121,2013-06-30
885121,2013-09-02
885121,2013-09-16
885121,2014-06-22
885121,2014-07-01
885121,2014-07-09
885121,2014-10-02
885121,2014-10-06
885121,2014-10-22
885121,2014-10-28
885121,2015-01-04
885121,2015-04-07
885121,2015-06-11
885121,2015-07-27
885121,2015-09-13
885121,2015-10-14
885121,2016-01-05
6518926,2015-07-10
8948114,2015-11-01
8948114,2015-12-27
8948114,2016-01-17
8948114,2016-01-30
8948114,2016-02-07
8948114,2016-02-12
8948114,2016-02-19
8948114,2016-03-05
8948114,2016-03-11
8948114,2016-04-03
8948114,2016-04-12
4759102,2015-04-03
4759102,2015-04-07
4759102,2015-04-10
4759102,2015-04-13
4759102,2015-04-28
4759102,2015-05-04
4759102,2015-05-10
4759102,2015-05-17
4759102,2015-05-20
4759102,2015-05-29
4759102,2015-06-17
4759102,2015-06-23
4759102,2015-06-27
4759102,2015-07-01
4759102,2015-07-06
4759102,2015-07-12
4759102,2015-07-27
4759102,2015-07-31
4759102,2015-08-05
4759102,2015-08-10
4759102,2015-08-18
4759102,2015-08-22
4759102,2015-08-25
4759102,2015-09-09
4759102,2015-09-13
4759102,2015-09-18
