listing_id,date
2752613,2015-08-09
2752613,2015-08-29
2752613,2015-09-04
2752613,2015-09-06
2752613,2015-09-14
2752613,2015-09-14
2752613,2015-09-21
2752613,2015-10-07
2752613,2016-01-01
2752613,2016-03-12
3435726,2015-05-19
3435726,2015-06-08
981367,2013-03-27
981367,2013-04-07
981367,2013-08-13
981367,2014-01-04
981367,2014-09-07
981367,2014-12-15
981367,2015-01-04
981367,2015-03-09
981367,2015-04-01
981367,2015-04-20
981367,2015-04-27
981367,2015-05-11
981367,2015-05-19
981367,2015-05-25
981367,2015-05-26
981367,2015-05-31
981367,2015-06-03
981367,2015-07-04
981367,2015-07-12
981367,2015-07-20
981367,2015-07-27
981367,2015-07-31
981367,2015-08-15
981367,2015-08-25
981367,2015-09-08
981367,2015-09-14
981367,2015-09-18
981367,2015-09-25
981367,2015-09-28
981367,2015-10-05
981367,2015-10-20
981367,2015-10-31
981367,2015-11-07
981367,2016-01-03
981367,2016-02-27
981367,2016-03-30
6647746,2015-06-07
6647746,2015-07-06
6647746,2015-07-19
6647746,2015-09-27
6647746,2015-10-05
6647746,2015-11-02
6647746,2016-01-02
2782643,2014-04-21
2782643,2014-04-28
2782643,2014-04-29
2782643,2014-05-03
2782643,2014-05-04
2782643,2014-05-07
2782643,2014-05-12
2782643,2014-05-20
2782643,2014-05-24
2782643,2014-05-26
2782643,2014-05-29
2782643,2014-05-30
2782643,2014-06-02
2782643,2014-06-07
2782643,2014-06-09
2782643,2014-06-10
2782643,2014-06-14
2782643,2014-06-18
2782643,2014-06-20
2782643,2014-07-04
2782643,2014-07-08
2782643,2014-07-09
2782643,2014-07-11
2782643,2014-07-19
2782643,2014-07-22
2782643,2014-07-24
2782643,2014-07-26
2782643,2014-07-28
2782643,2014-08-01
2782643,2014-08-05
2782643,2014-08-09
2782643,2014-08-11
2782643,2014-08-13
2782643,2014-08-14
2782643,2014-08-18
2782643,2014-08-19
2782643,2014-08-23
2782643,2014-08-27
2782643,2014-08-31
2782643,2014-09-01
2782643,2014-09-06
2782643,2014-09-12
2782643,2014-09-14
2782643,2014-09-15
2782643,2014-09-18
2782643,2014-09-25
2782643,2014-10-01
2782643,2014-10-04
2782643,2014-10-05
2782643,2014-10-09
2782643,2014-10-15
2782643,2014-10-18
2782643,2014-10-22
2782643,2014-10-25
2782643,2014-11-04
2782643,2014-11-25
2782643,2014-11-26
2782643,2014-12-02
2782643,2014-12-05
2782643,2014-12-09
2782643,2014-12-13
2782643,2014-12-18
2782643,2014-12-19
2782643,2014-12-20
2782643,2014-12-24
2782643,2015-01-07
2782643,2015-01-11
2782643,2015-01-15
2782643,2015-01-16
2782643,2015-01-26
2782643,2015-02-01
2782643,2015-02-03
2782643,2015-02-16
2782643,2015-02-24
2782643,2015-03-04
2782643,2015-03-18
2782643,2015-03-20
2782643,2015-03-23
2782643,2015-04-13
2782643,2015-04-20
2782643,2015-04-27
2782643,2015-04-30
2782643,2015-05-05
2782643,2015-05-11
2782643,2015-05-12
2782643,2015-05-20
2782643,2015-05-26
2782643,2015-05-30
2782643,2015-06-02
2782643,2015-06-04
2782643,2015-06-06
2782643,2015-06-08
2782643,2015-06-09
2782643,2015-06-11
2782643,2015-06-17
2782643,2015-06-21
2782643,2015-06-24
2782643,2015-06-28
2782643,2015-06-30
2782643,2015-07-08
2782643,2015-07-11
2782643,2015-07-12
2782643,2015-07-19
2782643,2015-07-21
2782643,2015-07-24
2782643,2015-08-07
2782643,2015-08-11
2782643,2015-08-18
2782643,2015-08-21
2782643,2015-08-31
2782643,2015-09-04
2782643,2015-09-08
2782643,2015-09-15
2782643,2015-10-06
2782643,2015-10-13
2782643,2015-10-14
2782643,2015-10-19
2782643,2015-10-22
2782643,2015-10-25
2782643,2015-10-28
2782643,2015-10-31
2782643,2015-11-02
2782643,2015-11-03
2782643,2015-11-06
2782643,2015-11-11
2782643,2015-11-13
2782643,2015-11-19
2782643,2015-12-03
2782643,2015-12-08
2782643,2015-12-11
2782643,2015-12-24
2782643,2015-12-31
2782643,2016-01-05
2782643,2016-01-12
2782643,2016-01-27
2782643,2016-02-04
2782643,2016-02-05
2782643,2016-02-12
2782643,2016-02-14
2782643,2016-03-16
1422670,2015-07-31
10493074,2016-03-16
10493074,2016-03-27
5239059,2016-03-15
5239059,2016-03-24
5239059,2016-04-02
751434,2013-01-03
751434,2013-08-12
751434,2013-10-01
751434,2014-04-01
751434,2015-01-08
751434,2015-03-18
751434,2015-06-11
751434,2015-12-02
751434,2015-12-23
3671172,2015-08-08
3671172,2015-08-24
3821972,2015-01-03
3821972,2015-04-07
3821972,2015-05-04
3821972,2015-06-07
3821972,2015-07-20
3821972,2015-09-08
3821972,2015-09-15
3821972,2015-09-28
3821972,2015-10-06
3821972,2015-11-17
3821972,2016-01-03
3821972,2016-03-10
8112051,2015-10-20
8112051,2015-11-08
8112051,2015-11-16
8112051,2015-12-08
2322559,2014-02-19
2322559,2014-03-01
2322559,2014-03-05
2322559,2014-03-11
2322559,2014-03-17
2322559,2014-03-20
2322559,2014-03-24
2322559,2014-03-30
2322559,2014-04-03
2322559,2014-04-07
2322559,2014-04-09
2322559,2014-04-11
2322559,2014-04-16
2322559,2014-04-18
2322559,2014-04-28
2322559,2014-04-30
2322559,2014-05-02
2322559,2014-05-15
2322559,2014-05-19
2322559,2014-05-22
2322559,2014-06-01
2322559,2014-06-03
2322559,2014-06-09
2322559,2014-06-14
2322559,2014-06-16
2322559,2014-06-24
2322559,2014-06-28
2322559,2014-06-30
2322559,2014-07-09
2322559,2014-07-11
2322559,2014-07-12
2322559,2014-07-15
2322559,2014-07-16
2322559,2014-07-18
2322559,2014-07-19
2322559,2014-07-23
2322559,2014-07-25
2322559,2014-07-27
2322559,2014-08-01
2322559,2014-08-04
2322559,2014-08-11
2322559,2014-08-17
2322559,2014-08-19
2322559,2014-08-26
2322559,2014-08-27
2322559,2014-08-29
2322559,2014-08-31
2322559,2014-09-03
2322559,2014-09-07
2322559,2014-09-12
2322559,2014-09-15
2322559,2014-09-21
2322559,2014-09-25
2322559,2014-09-28
2322559,2014-10-07
2322559,2014-10-11
2322559,2014-10-18
2322559,2014-10-24
2322559,2014-10-26
2322559,2014-10-31
2322559,2014-11-02
2322559,2014-11-07
2322559,2014-11-14
2322559,2014-11-20
2322559,2014-11-22
2322559,2014-11-24
2322559,2014-11-29
2322559,2014-12-01
2322559,2014-12-07
2322559,2014-12-11
2322559,2014-12-17
2322559,2014-12-27
2322559,2014-12-29
2322559,2014-12-31
2322559,2015-01-05
2322559,2015-01-11
2322559,2015-01-13
2322559,2015-01-19
2322559,2015-01-21
2322559,2015-01-30
2322559,2015-02-08
2322559,2015-02-11
2322559,2015-02-13
2322559,2015-02-18
2322559,2015-02-26
2322559,2015-03-05
2322559,2015-03-07
2322559,2015-03-12
2322559,2015-03-14
2322559,2015-03-17
2322559,2015-03-23
2322559,2015-03-29
2322559,2015-04-02
2322559,2015-04-04
2322559,2015-04-07
2322559,2015-04-11
2322559,2015-04-26
2322559,2015-05-01
2322559,2015-05-03
2322559,2015-05-10
2322559,2015-05-15
2322559,2015-05-21
2322559,2015-05-26
2322559,2015-05-28
2322559,2015-05-31
2322559,2015-06-04
